,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountTotalLine,CountTotalLOC,JavaFiles,Packages,framework,sample,watcher,watcher_repo,total_duplicated_lines,total_occurrences,mean_duplicated_lines,occurrences_mean
121804,2.0285714285714285,2.0,2.1142857142857143,1.0857142857142856,14.028571428571428,0.9428571428571428,11.6,1.4285714285714286,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.0,35.0,0.6285714285714286,0.4571428571428571,0.0,0.0,0.0,2.4571428571428573,2.0285714285714285,3.085714285714286,3.085714285714286,0.0,0.3142857142857143,0.1428571428571428,2.628571428571429,0.0,64.34285714285714,6.971428571428572,49.457142857142856,12.714285714285714,35.0,8.371428571428572,0.0,0.0,0.0,28.114285714285717,36.91428571428571,13.2,23.714285714285715,0.0,0.0,0.0,0.0,0.0,3.6857142857142855,3.6,3.7714285714285714,1.6571428571428573,0.0,1.6857142857142855,1.1142857142857143,0.0,19.34285714285714,17.142857142857142,0.2011428571428571,7.3428571428571425,7.228571428571429,7.742857142857143,4.257142857142857,1731.0,2252.0,16.0,7.0,googlesamples,googlesamples/easypermissions,zyy123392,zyy123392/anjian_Andriod,30.0,2.0,30.0,2.0
122099,1.45,1.45,1.45,1.0,9.4,0.3,7.2,1.35,1.15,1.9,1.9,0.25,23.0,1.0,0.8,0.0,0.0,0.0,5.45,2.8,6.45,10.0,0.5,0.55,0.2,5.2,0.0,102.5,12.85,65.2,24.65,32.05,24.55,0.0,0.0,0.0,25.95,39.1,16.25,22.85,0.0,0.0,0.0,0.0,0.0,3.5,3.5,3.65,1.6,0.0,1.7,1.25,0.0,30.95,29.6,0.257,10.35,10.35,10.6,7.1,1304.0,2050.0,17.0,4.0,googlesamples,googlesamples/easypermissions,JamesGZM,JamesGZM/easypermissions,1476.0,34.0,86.82352941176471,2.0
122160,1.513681592039801,1.4676616915422886,1.564676616915423,1.021144278606965,9.082089552238806,0.208955223880597,8.230099502487562,0.5659203980099502,1.2388059701492538,2.9291044776119404,2.9291044776119404,0.3457711442786069,841.0,0.3034825870646766,0.2985074626865671,0.0,0.0,0.0,3.567164179104477,2.421641791044776,3.870646766169154,7.211442786069652,0.0149253731343283,0.4552238805970149,0.2562189054726368,3.144278606965174,0.0,56.04601990049751,7.197761194029851,44.50621890547264,10.977611940298509,26.85820895522388,4.967661691542289,0.0,0.0,0.0,20.55597014925373,29.48258706467662,11.063432835820896,18.41915422885572,0.0,0.0,0.0,0.0,0.0,2.5024875621890548,2.349502487562189,2.633084577114428,1.3743781094527363,0.0,1.97636815920398,0.8805970149253731,0.0,21.80223880597015,19.84701492537313,0.099228855721393,6.115671641791045,5.920398009950249,6.350746268656716,4.356965174129353,35783.0,45061.0,315.0,42.0,googlesamples,googlesamples/easypermissions,13018585117,13018585117/HXYPay,2564.0,54.0,98.61538461538461,2.076923076923077
122717,1.5228426395939083,1.4619289340101522,1.5685279187817258,1.0304568527918785,9.223350253807109,0.3959390862944162,7.736040609137055,0.949238578680203,1.1421319796954317,1.0507614213197969,1.0507614213197969,0.0456852791878172,206.0,0.7461928934010152,0.4873096446700508,0.0,0.0,0.0,3.050761421319797,1.50253807106599,3.796954314720812,4.197969543147208,0.1116751269035533,0.4923857868020304,0.2741116751269035,2.918781725888325,0.0,61.91370558375635,7.111675126903553,42.558375634517766,12.868020304568528,25.48730964467005,12.685279187817258,0.0,0.0,0.0,18.883248730964468,27.83248730964467,11.380710659898478,16.451776649746193,0.0,0.0,0.0,0.0,0.0,2.2893401015228427,2.1472081218274117,2.4416243654822334,1.2538071065989849,0.0,1.649746192893401,0.7360406091370558,0.0,17.111675126903553,15.751269035532994,0.1997969543147208,6.619289340101523,6.426395939086294,7.025380710659898,4.16751269035533,8384.0,12197.0,89.0,29.0,googlesamples,googlesamples/easypermissions,flayone,flayone/MyPersonalDemo,56.0,4.0,28.0,2.0
124097,1.459016393442623,1.459016393442623,1.475409836065574,1.0,7.229508196721311,0.1147540983606557,6.622950819672131,0.3934426229508196,1.2950819672131149,1.9672131147540983,1.9672131147540983,0.081967213114754,69.0,0.4098360655737705,0.6065573770491803,0.0,0.0,0.0,4.0,1.5901639344262295,4.409836065573771,5.655737704918033,0.2131147540983606,0.4426229508196721,0.1147540983606557,3.639344262295082,0.0,61.9344262295082,6.622950819672131,47.377049180327866,15.655737704918034,25.80327868852459,8.01639344262295,0.0,0.0,0.0,19.83606557377049,29.80327868852459,11.950819672131148,17.852459016393443,0.0,0.0,0.0,0.0,0.0,2.5901639344262297,2.5737704918032787,2.6557377049180326,1.278688524590164,0.0,1.7049180327868851,0.9016393442622952,0.0,23.80327868852459,21.72131147540984,0.1322950819672131,7.639344262295082,7.622950819672131,7.819672131147541,4.852459016393443,2890.0,3778.0,32.0,10.0,googlesamples,googlesamples/easypermissions,jaychou2012,jaychou2012/PolicyLib,1082.0,36.0,60.111111111111114,2.0
140302,2.0,2.0,2.1475409836065573,1.0655737704918034,11.934426229508198,0.180327868852459,10.245901639344265,1.3442622950819672,1.1311475409836065,1.5573770491803278,1.5573770491803278,0.180327868852459,69.0,0.5409836065573771,0.9672131147540984,0.0,0.0,0.0,5.180327868852459,1.459016393442623,5.721311475409836,9.245901639344265,0.0163934426229508,0.3442622950819672,0.1967213114754098,5.163934426229508,0.0,85.08196721311475,7.60655737704918,66.95081967213115,18.34426229508197,42.44262295081968,11.114754098360656,0.0,0.0,0.0,29.60655737704918,44.31147540983606,16.704918032786885,27.60655737704918,0.0,0.0,0.0,0.0,0.0,3.721311475409836,3.721311475409836,4.327868852459017,1.3770491803278688,0.0,1.9344262295081969,1.1147540983606556,0.0,21.34426229508197,20.49180327868853,0.2778688524590164,10.655737704918034,10.655737704918034,11.852459016393444,6.131147540983607,4084.0,5190.0,38.0,14.0,googlesamples,googlesamples/androidtv-sample-inputs,Fleker,Fleker/ChannelSurfer,204.0,14.0,29.142857142857142,2.0
140303,1.7531914893617022,1.7361702127659575,1.8085106382978724,1.0638297872340423,11.646808510638298,0.1489361702127659,10.851063829787234,0.5617021276595745,1.2085106382978723,2.37872340425532,2.37872340425532,0.0893617021276595,248.0,0.3574468085106383,0.8851063829787233,0.0,0.0,0.0,2.493617021276596,0.5361702127659574,2.851063829787234,3.523404255319149,0.0170212765957446,0.2893617021276595,0.1659574468085106,2.37872340425532,0.0,53.81702127659575,3.953191489361702,45.91914893617021,10.902127659574468,32.12340425531915,4.306382978723405,0.0,0.0,0.0,18.47659574468085,27.280851063829783,10.331914893617022,16.948936170212765,0.0,0.0,0.0,0.0,0.0,2.6425531914893616,2.6,2.8170212765957445,1.2468085106382978,0.0,1.7531914893617022,0.8212765957446808,0.0,12.523404255319148,11.221276595744682,0.1246808510638297,5.714893617021277,5.646808510638298,6.085106382978723,3.251063829787234,10791.0,12647.0,81.0,28.0,googlesamples,googlesamples/androidtv-sample-inputs,Fleker,Fleker/CumulusTV,478.0,10.0,95.6,2.0
140421,1.598095238095238,1.497142857142857,1.678095238095238,1.0666666666666669,8.626666666666667,0.5009523809523809,7.594285714285714,0.4780952380952381,1.1714285714285717,2.1714285714285717,2.1714285714285717,0.0571428571428571,573.0,0.5923809523809523,0.4495238095238095,0.0,0.0,0.0,3.7085714285714286,1.6095238095238096,4.300952380952381,5.340952380952381,0.1523809523809524,0.7180952380952381,0.1428571428571428,3.287619047619048,0.0,62.55047619047619,8.716190476190476,47.327619047619045,11.91047619047619,32.19047619047619,6.83047619047619,0.0,0.0,0.0,23.66857142857143,33.38285714285714,11.912380952380952,21.47047619047619,0.0,0.0,0.0,0.0,0.0,2.7657142857142856,2.4514285714285715,2.967619047619048,1.5257142857142858,0.0,1.8171428571428567,0.7752380952380953,0.0,14.862857142857145,13.24190476190476,0.1444761904761904,8.468571428571428,7.979047619047619,9.055238095238096,5.180952380952381,24847.0,32839.0,199.0,41.0,googlesamples,googlesamples/androidtv-sample-inputs,prashant31191,prashant31191/AzGallary,894.0,26.0,68.76923076923077,2.0
140422,1.676056338028169,1.5809859154929575,1.75,1.0845070422535212,8.672535211267606,0.4788732394366197,7.707746478873239,0.4190140845070422,1.1514084507042253,2.454225352112676,2.454225352112676,0.0633802816901408,311.0,0.4683098591549295,0.4823943661971831,0.0,0.0,0.0,3.75,1.5598591549295775,4.21830985915493,5.97887323943662,0.1795774647887324,0.6971830985915493,0.1725352112676056,3.1690140845070425,0.0,63.38028169014085,8.507042253521126,48.267605633802816,11.964788732394366,33.059859154929576,6.950704225352113,0.0,0.0,0.0,23.87676056338028,33.721830985915496,11.92605633802817,21.795774647887324,0.0,0.0,0.0,0.0,0.0,2.8661971830985915,2.563380281690141,3.066901408450704,1.5211267605633805,0.0,1.8450704225352117,0.8063380281690141,0.0,13.559859154929578,11.795774647887324,0.15,8.366197183098592,7.852112676056338,8.95774647887324,4.96830985915493,13708.0,18000.0,94.0,21.0,googlesamples,googlesamples/androidtv-sample-inputs,prashant31191,prashant31191/AzGallary2,894.0,26.0,68.76923076923077,2.0
140756,1.1063829787234043,1.1063829787234043,1.1063829787234043,0.9893617021276596,6.351063829787234,0.1914893617021276,5.4361702127659575,0.5319148936170213,1.2127659574468086,2.106382978723404,2.106382978723404,0.1063829787234042,103.0,0.4893617021276595,0.9042553191489362,0.0,0.0,0.0,4.73404255319149,1.3936170212765957,5.223404255319149,5.808510638297872,0.2340425531914893,1.0212765957446808,0.2127659574468085,3.75531914893617,0.0,66.05319148936171,10.893617021276595,46.861702127659576,18.56382978723404,23.43617021276596,8.659574468085106,0.0,0.0,0.0,19.8936170212766,29.851063829787236,14.117021276595745,15.73404255319149,0.0,0.0,0.0,0.0,0.0,1.75531914893617,1.7340425531914894,1.797872340425532,1.0851063829787233,0.0,1.627659574468085,0.574468085106383,0.0,29.01063829787234,25.70212765957447,0.2167021276595744,7.031914893617022,7.0,7.191489361702128,5.340425531914893,4405.0,6209.0,65.0,15.0,googlesamples,googlesamples/androidtv-sample-inputs,mkjensen,mkjensen/danish-media-license,393.0,14.0,56.142857142857146,2.0
141094,1.65625,1.5625,1.6875,1.09375,11.59375,0.5,10.03125,0.75,1.53125,1.4375,1.4375,0.0,38.0,0.1875,2.0,0.0,0.0,0.0,5.125,2.78125,5.3125,5.3125,0.15625,0.34375,0.09375,4.71875,0.0,97.96875,12.1875,77.59375,30.3125,44.6875,8.90625,0.0,0.0,0.0,33.375,47.6875,22.34375,25.34375,0.0,0.0,0.0,0.0,0.0,2.9375,2.78125,3.125,1.5,0.0,1.59375,1.0,0.0,31.8125,30.8125,0.1428125,9.625,9.46875,10.28125,5.8125,2483.0,3135.0,20.0,6.0,googlesamples,googlesamples/androidtv-sample-inputs,diegofn,diegofn/ColombiaTV-AndroidTV,2053.0,44.0,93.31818181818181,2.0
141830,1.68018018018018,1.5495495495495497,1.792792792792793,1.1396396396396395,8.914414414414415,0.2837837837837837,7.31981981981982,1.1666666666666667,1.423423423423423,2.4954954954954958,2.4954954954954958,0.1576576576576576,271.0,0.6081081081081081,1.4009009009009008,0.0,0.0,0.0,5.846846846846847,2.815315315315315,6.454954954954955,8.0,0.1846846846846846,0.6711711711711712,0.3873873873873873,5.211711711711712,0.0,98.83333333333331,11.608108108108109,66.07657657657657,20.96846846846847,38.2972972972973,21.81981981981982,0.0,0.0,0.0,30.707207207207208,45.193693693693696,17.96846846846847,27.225225225225227,0.0,0.0,0.0,0.0,0.0,3.216216216216216,2.927927927927928,3.5765765765765765,1.563063063063063,0.0,1.5405405405405406,1.018018018018018,0.0,28.16216216216216,25.292792792792792,0.3654954954954955,11.468468468468467,10.98198198198198,12.37837837837838,7.243243243243243,14669.0,21941.0,144.0,46.0,googlesamples,googlesamples/androidtv-sample-inputs,h4091,h4091/WliveTV,741.0,26.0,57.0,2.0
142152,1.4848484848484849,1.2121212121212122,1.5454545454545454,1.0606060606060606,7.909090909090909,0.2121212121212121,6.121212121212121,1.2727272727272727,1.121212121212121,1.2424242424242424,1.2424242424242424,0.3636363636363636,35.0,0.9090909090909092,1.6363636363636365,0.0,0.0,0.0,4.9393939393939394,1.121212121212121,5.848484848484849,18.727272727272727,0.8787878787878788,0.9090909090909092,0.2121212121212121,3.8484848484848486,0.0,85.54545454545455,9.787878787878787,55.30303030303031,19.393939393939394,31.060606060606062,21.60606060606061,0.0,0.0,0.0,24.0,35.54545454545455,14.575757575757576,20.96969696969697,0.0,0.0,0.0,0.0,0.0,4.151515151515151,3.121212121212121,4.303030303030303,1.878787878787879,0.0,1.6363636363636365,1.181818181818182,0.0,19.21212121212121,16.727272727272727,0.486060606060606,10.818181818181818,9.666666666666666,11.484848484848484,7.0606060606060606,1825.0,2823.0,27.0,10.0,googlesamples,googlesamples/android-vision,takahirom,takahirom/PlayQRCode,419.0,34.0,59.857142857142854,4.857142857142857
142213,1.6363636363636365,1.5454545454545454,1.7727272727272727,1.0,8.909090909090908,0.2272727272727272,7.045454545454546,1.2272727272727273,1.181818181818182,1.681818181818182,1.681818181818182,0.0454545454545454,25.0,0.3636363636363636,1.318181818181818,0.0,0.0,0.0,4.590909090909091,4.409090909090909,4.954545454545454,5.2727272727272725,0.2272727272727272,1.318181818181818,0.2727272727272727,3.136363636363636,0.0,112.5909090909091,13.045454545454543,73.27272727272727,18.90909090909091,46.95454545454545,26.318181818181817,0.0,0.0,0.0,34.27272727272727,49.45454545454545,18.63636363636364,30.818181818181817,0.0,0.0,0.0,0.0,0.0,4.045454545454546,3.5,4.727272727272728,1.5,0.0,1.5454545454545454,1.2272727272727273,0.0,22.09090909090909,18.954545454545453,0.3345454545454545,11.545454545454543,10.590909090909092,12.590909090909092,5.7727272727272725,1612.0,2477.0,8.0,3.0,googlesamples,googlesamples/android-vision,DonLiangGit,DonLiangGit/Facetrack,395.0,25.0,65.83333333333333,4.166666666666667
143595,1.2857142857142858,1.2857142857142858,1.4285714285714286,1.0,6.857142857142857,0.2857142857142857,5.857142857142857,0.1428571428571428,1.1428571428571428,0.7142857142857143,0.7142857142857143,0.0,7.0,0.0,0.7142857142857143,0.0,0.0,0.0,4.428571428571429,1.2857142857142858,4.428571428571429,4.428571428571429,0.0,1.2857142857142858,1.0,2.142857142857143,0.0,54.71428571428572,8.714285714285714,44.0,12.428571428571429,24.714285714285715,2.0,0.0,0.0,0.0,18.0,28.571428571428573,10.857142857142858,17.714285714285715,0.0,0.0,0.0,0.0,0.0,3.142857142857143,3.142857142857143,3.2857142857142856,1.2857142857142858,0.0,1.8571428571428568,1.2857142857142858,0.0,28.142857142857142,24.0,0.2357142857142857,8.857142857142858,8.857142857142858,9.142857142857142,4.714285714285714,308.0,383.0,5.0,6.0,googlesamples,googlesamples/android-vision,Gnzlt,Gnzlt/AndroidVisionQRReader,102.0,5.0,51.0,2.5
143639,1.3846153846153846,1.3846153846153846,1.4615384615384617,1.0,9.461538461538462,0.1538461538461538,7.538461538461538,1.4615384615384617,1.1538461538461535,1.4615384615384617,1.4615384615384617,0.0769230769230769,13.0,0.0,0.7692307692307693,0.0,0.0,0.0,4.230769230769231,2.6923076923076925,4.230769230769231,4.769230769230769,0.3846153846153846,0.3846153846153846,0.4615384615384615,3.0,0.0,80.76923076923077,8.461538461538462,55.23076923076923,16.076923076923077,34.15384615384615,17.692307692307693,0.0,0.0,0.0,20.692307692307693,30.615384615384617,14.23076923076923,16.384615384615383,0.0,0.0,0.0,0.0,0.0,2.3076923076923075,2.3076923076923075,2.5384615384615383,1.1538461538461535,0.0,1.7692307692307692,1.0,0.0,26.53846153846154,22.923076923076923,0.4076923076923077,6.538461538461538,6.538461538461538,6.846153846153846,4.307692307692308,718.0,1050.0,6.0,5.0,googlesamples,googlesamples/android-vision,mitola,mitola/Do_you_smile,740.0,41.0,74.0,4.1
143722,1.5957446808510638,1.574468085106383,1.702127659574468,1.0212765957446808,11.25531914893617,0.9361702127659576,7.8936170212765955,2.0,1.446808510638298,1.6170212765957446,1.6170212765957446,0.0425531914893617,52.0,0.1063829787234042,0.8723404255319149,0.0,0.0,0.0,4.170212765957447,2.297872340425532,4.276595744680851,4.425531914893617,0.2127659574468085,0.574468085106383,0.6808510638297872,2.8085106382978724,0.0,106.44680851063828,19.617021276595743,64.46808510638297,20.46808510638298,39.97872340425532,22.829787234042552,0.0,0.0,0.0,31.53191489361702,44.723404255319146,17.80851063829787,26.91489361702128,0.0,0.0,0.0,0.0,0.0,2.702127659574468,2.617021276595745,2.851063829787234,1.4680851063829787,0.0,1.7234042553191489,1.127659574468085,0.0,29.425531914893615,27.04255319148936,0.3451063829787233,8.425531914893616,8.212765957446809,8.851063829787234,4.851063829787234,3030.0,5003.0,22.0,6.0,googlesamples,googlesamples/android-vision,hnaoto,hnaoto/BookTracker-Alpha,2568.0,127.0,65.84615384615384,3.2564102564102564
143932,1.5454545454545454,1.5,1.681818181818182,1.0,10.136363636363637,0.3181818181818182,6.681818181818182,2.727272727272727,1.5,2.363636363636364,2.363636363636364,0.0909090909090909,29.0,0.1363636363636363,0.7727272727272727,0.0,0.0,0.0,4.636363636363637,3.090909090909091,4.7727272727272725,5.090909090909091,0.3636363636363636,0.6363636363636364,0.3181818181818182,3.4545454545454546,0.0,123.5,13.772727272727272,67.54545454545455,21.59090909090909,37.13636363636363,42.31818181818182,0.0,0.0,0.0,29.5,44.86363636363637,17.681818181818183,27.181818181818183,0.0,0.0,0.0,0.0,0.0,3.0454545454545454,3.0454545454545454,3.272727272727273,1.5454545454545454,0.0,1.4090909090909092,1.2272727272727273,0.0,26.181818181818183,23.318181818181817,0.5204545454545454,10.090909090909092,9.954545454545457,10.772727272727272,5.727272727272728,1486.0,2717.0,8.0,9.0,googlesamples,googlesamples/android-vision,wax911,wax911/Vision-Barcode-Scanner,3817.0,104.0,109.05714285714286,2.9714285714285715
144096,1.7272727272727273,1.6545454545454543,1.7636363636363637,1.0909090909090908,14.78181818181818,0.7818181818181819,12.454545454545457,1.1272727272727272,1.2727272727272727,2.345454545454545,2.345454545454545,0.3272727272727272,57.0,1.0909090909090908,2.2363636363636363,0.0,0.0,0.0,4.418181818181818,3.2181818181818183,5.509090909090909,8.89090909090909,0.2545454545454545,1.3454545454545457,0.6909090909090909,3.2181818181818183,0.0,112.38181818181818,13.163636363636364,86.21818181818182,26.345454545454544,57.29090909090909,13.50909090909091,0.0,0.0,0.0,40.6,54.6,21.945454545454545,32.654545454545456,0.0,0.0,0.0,0.0,0.0,4.3090909090909095,3.709090909090909,4.4363636363636365,1.709090909090909,0.0,1.6727272727272726,1.509090909090909,0.0,29.545454545454547,24.21818181818182,0.1550909090909091,12.581818181818182,11.8,13.090909090909092,6.890909090909091,4742.0,6181.0,44.0,15.0,googlesamples,googlesamples/android-vision,prathanbomb,prathanbomb/mlkit-vision-quickstart,63.0,6.0,31.5,3.0
144190,1.4366197183098592,1.3380281690140845,1.5352112676056338,1.0422535211267605,11.408450704225352,0.7605633802816901,8.985915492957746,1.4929577464788732,1.2816901408450705,2.23943661971831,2.23943661971831,0.028169014084507,80.0,0.323943661971831,1.9014084507042253,0.0,0.0,0.0,3.746478873239437,1.619718309859155,4.070422535211268,4.183098591549296,0.1267605633802817,0.5211267605633803,0.2112676056338028,3.211267605633803,0.0,88.6056338028169,11.422535211267606,59.33802816901409,18.70422535211268,37.23943661971831,18.943661971830984,0.0,0.0,0.0,26.591549295774648,37.11267605633803,16.112676056338028,21.0,0.0,0.0,0.0,0.0,0.0,2.6338028169014085,2.4507042253521125,2.76056338028169,1.5492957746478873,0.0,1.6901408450704225,0.8309859154929577,0.0,21.676056338028168,20.591549295774648,0.2959154929577464,8.0,7.366197183098592,8.47887323943662,4.859154929577465,4213.0,6291.0,39.0,14.0,googlesamples,googlesamples/android-vision,zhorizon,zhorizon/SuperDuo,2595.0,92.0,92.67857142857143,3.2857142857142856
144201,1.4727272727272729,1.4,1.5636363636363635,1.0,9.8,0.6727272727272727,7.363636363636363,1.5454545454545454,1.3272727272727274,2.2363636363636363,2.2363636363636363,0.0363636363636363,63.0,0.3090909090909091,1.3636363636363635,0.0,0.0,0.0,3.763636363636364,1.709090909090909,4.072727272727272,4.2,0.1636363636363636,0.4909090909090909,0.2363636363636363,3.1818181818181817,0.0,89.18181818181819,12.072727272727272,58.127272727272725,17.636363636363637,36.70909090909091,20.272727272727277,0.0,0.0,0.0,25.381818181818183,36.27272727272727,14.745454545454546,21.527272727272727,0.0,0.0,0.0,0.0,0.0,2.872727272727273,2.7454545454545456,3.036363636363636,1.309090909090909,0.0,1.6545454545454543,0.8,0.0,18.25454545454545,16.98181818181818,0.296,8.181818181818182,7.727272727272727,8.636363636363637,4.527272727272727,3197.0,4905.0,27.0,9.0,googlesamples,googlesamples/android-vision,hbaxamoosa,hbaxamoosa/alexandria,2413.0,129.0,60.325,3.225
